caseid,person_id,arrest_date,dispos_date,treat,re_arrest,prior_arrests,address,race,gender,bdate,city,age,gr9_gpa,gr10_gpa,reconstructed_prior_arrests,reconstructed_re_arrest
55184,14578,2012-05-30,2012-08-29,0,0,5,"2624 W FRANCIS PL, CHICAGO",BLACK,M,1977-11-26,chicago,34.0,,,5,0
27460,14578,2013-05-25,2014-02-01,1,1,6,"1581 N LA SALLE DR, CHICAGO",BLACK,M,1977-11-26,chicago,35.0,,,6,1
60693,14578,2013-09-22,2013-12-24,0,0,7,"508 W EISENHOWER IB KENNEDY OB ER, CHICAGO",BLACK,M,1977-11-26,chicago,35.0,,,7,0
73936,14579,2013-05-29,2013-09-04,0,1,2,"13018 S DANIEL DR, CHICAGO",WHITE,M,1982-11-25,chicago,30.0,,,2,1
64338,14579,2013-07-22,2014-01-16,1,0,3,"564 N KOLIN AVE, CHICAGO",WHITE,M,1982-11-25,chicago,30.0,,,3,0
41574,14581,2013-06-03,2013-11-06,1,0,5,"5948 N BOSWORTH AVE, Chicago",BLACK,M,1981-11-30,chicago,31.0,,,5,0
86595,14582,2012-12-18,2012-12-28,1,0,2,"62 E 113TH PL, CHICAGO",WHITE,M,1983-06-16,chicago,29.0,,,2,0
89506,14582,2013-01-09,2014-07-15,1,1,3,"23 E CERMAK RD, CHICAGO",WHITE,M,1983-06-16,chicago,29.0,,,3,1
99198,14582,2013-06-06,2014-01-09,1,0,4,"199 N COLUMBUS LOWER DR, Chicago",WHITE,M,1983-06-16,chicago,29.0,,,4,0
91967,14583,2012-06-10,2012-12-23,0,1,4,"1758 E 53RD DR, CHICAGO",WHITE,F,1975-12-07,chicago,36.0,,,4,1
89150,14583,2012-06-29,2012-07-03,1,0,5,"6579 W KENNEDY NAGLE AV XR, CHICAGO",WHITE,F,1975-12-07,chicago,36.0,,,5,0
16811,14583,2012-12-29,2013-02-19,1,0,6,"5727 S HALSTED ST, CHICAGO",WHITE,F,1975-12-07,chicago,37.0,,,6,0
92644,14584,2013-09-16,2013-12-27,1,0,1,"0 W LOWERLEVELT2 ST, CHICAGO",BLACK,F,1992-03-14,chicago,21.0,,,1,0
29025,14585,2012-10-01,2012-11-13,1,0,4,"80 W 11TH PL, CHICAGO",BLACK,M,1973-03-30,chicago,39.0,,,4,0
26727,14586,2012-06-14,2014-04-20,0,1,2,"8459 S SPRINGFIELD AVE, CHICAGO",WHITE,M,1984-12-11,chicago,27.0,,,2,1
57189,14586,2013-06-26,2013-12-06,0,0,3,"380 N ELIZABETH ST, CHICAGO",WHITE,M,1984-12-11,chicago,28.0,,,3,0
63918,14588,2013-10-17,2013-11-14,0,0,2,"1726 S PAULINA ST, CHICAGO",WHITE,M,1988-04-14,chicago,25.0,,,2,0
96151,14589,2013-03-09,2013-12-25,0,0,1,"2782 W 36TH ST, CHICAGO",WHITE,M,1991-09-05,chicago,21.0,,,1,0
90358,14590,2013-09-28,2014-08-26,0,0,6,"5871 S SPRINGFIELD AVE, CHICAGO",WHITE,M,1972-03-26,chicago,41.0,,,6,0
38353,14591,2012-12-25,2013-07-14,0,0,1,"4051 S CENTRAL PARK AVE, CHICAGO",BLACK,M,1994-06-23,chicago,18.0,,,1,0
60950,14592,2012-02-18,2012-03-16,0,0,2,"1769 N BESLY CT, CHICAGO",BLACK,M,1987-08-17,chicago,24.0,2.286,2.2,2,0
38567,14592,2013-10-26,2013-11-22,0,0,3,"2891 W CORNELIA AVE, CHICAGO",BLACK,M,1987-08-17,chicago,26.0,,,3,0
90349,14595,2013-03-24,2013-11-29,1,1,5,"13200 S CORLISS AVE, CHICAGO",BLACK,M,1989-09-20,chicago,23.0,,,5,1
70583,14595,2013-07-04,2014-05-02,1,1,6,"2781 S LSD NB STEVENSON OB ER, CHICAGO",BLACK,M,1989-09-20,chicago,23.0,,,6,1
43438,14595,2013-10-07,2014-06-16,1,0,7,"3852 N ALTA VISTA TER, CHICAGO",BLACK,M,1989-09-20,chicago,24.0,,,7,0
3794,14596,2012-10-07,2013-08-20,1,0,5,"6228 S GULLIKSON RD, CHICAGO",WHITE,M,1971-04-05,chicago,41.0,,,5,0
59207,14597,2013-02-11,2013-06-30,0,0,4,"2047 E 105TH ST, CHICAGO",WHITE,M,1978-08-10,chicago,34.0,,,4,0
36381,14598,2012-05-31,2012-06-10,1,0,5,"2222 W LEXINGTON ST, Chicago",BLACK,M,1971-11-27,chicago,40.0,,,5,0
79757,14598,2012-08-18,2012-10-25,0,0,6,"806 N MAY ST, CHICAGO",BLACK,M,1971-11-27,chicago,40.0,,,6,0
59703,14598,2012-12-28,2013-12-20,1,0,7,"147 W WACKER DR, CHICAGO",BLACK,M,1971-11-27,chicago,41.0,,,7,0
22628,14599,2013-03-21,2013-05-26,0,0,3,"5872 S CORNELL DR, CHICAGO",BLACK,F,1988-09-17,chicago,24.0,2.714,3.143,3,0
8358,14600,2012-09-04,2012-12-28,0,0,2,"3137 N BELMONT HARBOR ACCESS RD, CHICAGO",BLACK,M,1980-03-02,chicago,32.0,,,2,0
30113,14601,2012-02-23,2013-05-29,0,1,6,"8385 S KERFOOT AVE, Chicago",BLACK,M,1961-08-22,chicago,50.0,,,6,1
33119,14601,2012-11-24,2012-12-09,1,0,7,"5331 S DAN RYAN 53RD ST ER, CHICAGO",BLACK,M,1961-08-22,chicago,51.0,,,7,0
27626,14603,2012-07-09,2012-07-21,0,0,2,"1830 N NATOMA AVE, CHICAGO",WHITE,M,1985-01-05,chicago,27.0,,,2,0
99811,14603,2012-07-23,2012-08-28,1,1,3,"0 W CRYSTAL CREEK, CHICAGO",WHITE,M,1985-01-05,chicago,27.0,,,3,1
28168,14603,2012-08-07,2014-01-05,1,0,4,"2914 E 79TH ST, CHICAGO",WHITE,M,1985-01-05,chicago,27.0,,,4,0
18845,14604,2012-04-22,2013-01-29,0,1,3,"6788 N OXFORD AVE, CHICAGO",BLACK,M,1980-10-19,chicago,31.0,,,3,1
7953,14604,2012-05-20,2013-06-08,0,1,4,"1350 S LYNN WHITE DR, CHICAGO",BLACK,M,1980-10-19,chicago,31.0,,,4,1
45607,14604,2012-08-01,2013-01-14,1,0,5,"359 E 109TH ST, CHICAGO",BLACK,M,1980-10-19,chicago,31.0,,,5,0
76534,14606,2012-08-07,2015-11-20,0,0,4,"4095 S PACKERS AVE, CHICAGO",BLACK,M,1987-02-03,chicago,25.0,,,4,0
3921,14607,2012-08-07,2013-01-12,0,0,2,"1871 E SCIENCE DR, Chicago",BLACK,M,1995-02-03,chicago,17.0,,,2,0
79734,14608,2012-04-14,2013-01-28,0,0,1,"6357 S LECLAIRE AVE, CHICAGO",BLACK,M,1979-10-11,chicago,32.0,,,1,0
56555,14609,2012-09-04,2012-10-30,0,0,2,"534 W GRANT PL, CHICAGO",BLACK,M,1980-03-02,chicago,32.0,,,2,0
68971,14609,2013-10-17,2014-06-25,0,0,3,"1664 N N BRANCH CHICAGO RIVER, CHICAGO",BLACK,M,1980-03-02,chicago,33.0,,,3,0
61135,14610,2012-05-20,2012-06-27,0,0,5,"13483 S BENSLEY AVE, Chicago",WHITE,F,1973-11-16,chicago,38.0,,,5,0
88317,14610,2013-09-02,2013-09-21,1,0,6,"196 W HILL ST, CHICAGO",WHITE,F,1973-11-16,chicago,39.0,,,6,0
13698,14610,2013-10-26,2013-11-10,1,0,7,"6009 N INDIAN RD, Chicago",WHITE,F,1973-11-16,chicago,39.0,,,7,0
35342,14611,2013-08-23,2013-09-22,0,0,1,"9352 S DAN RYAN 95TH ST ER, CHICAGO",BLACK,F,1979-02-19,chicago,34.0,,,1,0
26050,14612,2013-09-25,2013-09-27,0,0,1,"372 W NORMAL PKWY N, CHICAGO",BLACK,M,1994-03-24,chicago,19.0,,,1,0
92054,14614,2013-08-31,2014-06-11,1,1,11,"4216 W HARRINGTON LN, CHICAGO",BLACK,F,1958-02-27,chicago,55.0,,,11,1
93253,14614,2013-09-28,2014-06-13,1,0,12,"481 E 35TH ST, CHICAGO",BLACK,F,1958-02-27,chicago,55.0,,,12,0
47223,14615,2013-10-19,2015-09-23,1,0,3,"1475 N WALLER AVE, Chicago",WHITE,M,1985-04-17,chicago,28.0,,,3,0
32532,14616,2012-04-22,2012-06-17,0,0,3,"523 E 32ND PL, Chicago",WHITE,M,1979-10-19,chicago,32.0,,,3,0
39959,14616,2012-10-11,2013-09-18,1,0,4,"1550 N OAKLEY BLVD, CHICAGO",WHITE,M,1979-10-19,chicago,32.0,,,4,0
81321,14617,2013-04-22,2013-05-07,1,0,3,"2395 S FRANKLIN EXT STEVENSON OB ER, CHICAGO",BLACK,F,1993-10-19,chicago,19.0,,,3,0
50435,14617,2013-05-22,2013-06-05,1,0,4,"4634 W SCHUBERT AVE, CHICAGO",BLACK,F,1993-10-19,chicago,19.0,,,4,0
88239,14617,2013-08-28,2014-08-04,0,0,5,"314 E 136TH PL, CHICAGO",BLACK,F,1993-10-19,chicago,19.0,,,5,0
14916,14619,2012-03-30,2012-08-01,1,0,0,"6840 N JEAN AVE, CHICAGO",WHITE,M,1988-09-26,chicago,23.0,2.625,2.625,0,0
69164,14619,2013-04-30,2015-03-25,1,0,1,"99 S FRANKLIN ST, Chicago",WHITE,M,1988-09-26,chicago,24.0,2.625,2.625,1,0
91019,14620,2012-12-08,2012-12-22,1,0,1,"5054 N CUMBERLAND AVE, CHICAGO",BLACK,M,1995-06-06,chicago,17.0,,,1,0
84457,14620,2013-02-20,2013-03-07,1,0,2,"9218 S EBERHART AVE, CHICAGO",BLACK,M,1995-06-06,chicago,17.0,,,2,0
4193,14621,2012-04-04,2012-04-18,0,0,3,"3802 S LSD OAKWOOD BL ER, CHICAGO",BLACK,M,1979-10-01,chicago,32.0,,,3,0
14300,14622,2013-06-02,2013-12-04,0,0,1,"7802 S FARRAGUT DR, CHICAGO",ASIAN,F,1987-11-29,chicago,25.0,,,1,0
21291,14625,2013-04-17,2013-06-19,0,0,1,"754 W DAN RYAN IB EISENHOWER ER OB, CHICAGO",BLACK,M,1989-10-14,chicago,23.0,,,1,0
99243,14627,2012-09-28,2012-11-05,1,0,6,"5771 N ORANGE AVE, CHICAGO",BLACK,M,1978-03-27,chicago,34.0,,,6,0
34157,14627,2013-02-04,2014-02-10,1,0,7,"8490 W BRODMAN AVE, CHICAGO",BLACK,M,1978-03-27,chicago,34.0,,,7,0
12022,14628,2013-03-02,2013-08-01,1,0,4,"3008 W 39TH PL, CHICAGO",ASIAN,M,1979-08-29,chicago,33.0,,,4,0
46328,14628,2013-10-21,2014-04-21,1,0,5,"8632 S YALE AVE, CHICAGO",ASIAN,M,1979-08-29,chicago,34.0,,,5,0
80912,14630,2012-02-23,2012-04-10,0,0,2,"1390 S INDEPENDENCE SQ, CHICAGO",BLACK,M,1977-08-22,chicago,34.0,,,2,0
30220,14630,2012-04-13,2012-07-14,1,0,3,"5194 N KENNEDY FOSTER AV XR, CHICAGO",BLACK,M,1977-08-22,chicago,34.0,,,3,0
88933,14631,2012-04-16,2013-02-22,0,1,2,"173 E 119TH ST, CHICAGO",ASIAN,M,1981-10-13,chicago,30.0,,,2,1
43576,14631,2012-07-12,2012-08-28,1,0,3,"6454 N MELVINA AVE, CHICAGO",ASIAN,M,1981-10-13,chicago,30.0,,,3,0
78199,14631,2013-04-29,2014-06-14,1,0,4,"343 N LSD WACKER DR XR, CHICAGO",ASIAN,M,1981-10-13,chicago,31.0,,,4,0
18277,14634,2012-01-15,2012-02-04,1,0,1,"13332 S EDBROOKE AVE, CHICAGO",BLACK,M,1984-07-13,chicago,27.0,,,1,0
25549,14635,2012-11-26,2013-07-13,0,1,5,"7427 W ISHAM AVE, Chicago",BLACK,M,1980-05-24,chicago,32.0,,,5,1
46287,14635,2012-12-29,2014-03-20,1,0,6,"61 W CHESTNUT ST, CHICAGO",BLACK,M,1980-05-24,chicago,32.0,,,6,0
50667,14636,2012-12-24,2013-05-19,1,0,2,"2286 W BROSS AVE, CHICAGO",BLACK,M,1984-06-21,chicago,28.0,,,2,0
53617,14637,2013-08-25,2013-10-31,0,0,5,"839 W 77TH PL, CHICAGO",BLACK,M,1976-02-21,chicago,37.0,,,5,0
46697,14638,2012-11-19,2013-03-19,0,0,3,"854 W 114TH ST, Chicago",WHITE,M,1976-05-17,chicago,36.0,,,3,0
8502,14638,2013-07-30,2014-02-25,1,0,4,"220 N STETSON LOWER AVE, CHICAGO",WHITE,M,1976-05-17,chicago,37.0,,,4,0
50100,14640,2013-08-18,2014-03-19,0,0,4,"8575 S HOLLAND RD, CHICAGO",BLACK,M,1977-02-14,chicago,36.0,,,4,0
65085,14641,2012-05-06,2012-11-16,1,1,5,"3429 W GOVERNORS PKWY, CHICAGO",WHITE,M,1983-11-02,chicago,28.0,,,5,1
55646,14641,2012-09-19,2012-11-02,1,0,6,"184 E PEARSON ST, CHICAGO",WHITE,M,1983-11-02,chicago,28.0,,,6,0
93554,14642,2012-01-29,2013-03-03,0,0,2,"82 E HARRISON ST, Chicago",BLACK,M,1989-07-28,chicago,22.0,,,2,0
49405,14643,2012-01-11,2012-04-17,1,0,1,"690 E 52ND ST, CHICAGO",BLACK,M,1984-07-09,chicago,27.0,,,1,0
7644,14644,2012-12-01,2013-12-19,0,0,4,"1966 W 112TH PL, Chicago",BLACK,F,1971-05-30,chicago,41.0,,,4,0
83075,14647,2012-09-26,2013-01-21,1,0,3,"7 S KENNEDY WASHINGTON BL XR, CHICAGO",BLACK,M,1976-03-24,chicago,36.0,,,3,0
95221,14647,2013-03-30,2013-04-03,1,0,4,"5649 N EDENS CICERO AV XR, CHICAGO",BLACK,M,1976-03-24,chicago,37.0,,,4,0
95756,14648,2012-05-30,2012-12-28,1,0,3,"548 N FAIRBANKS CT, CHICAGO",WHITE,F,1987-11-26,chicago,24.0,1.5,1.833,3,0
17044,14648,2013-01-30,2013-02-12,1,0,4,"6316 S PEORIA DR, CHICAGO",WHITE,F,1987-11-26,chicago,25.0,,,4,0
95767,14649,2012-10-17,2012-10-28,0,0,2,"4661 N MARINE DR, CHICAGO",BLACK,M,1988-04-14,chicago,24.0,,,2,0
47250,14649,2012-12-16,2013-06-18,0,0,3,"2655 N RACINE AVE, CHICAGO",BLACK,M,1988-04-14,chicago,24.0,,,3,0
95242,14650,2013-06-20,2013-08-25,0,0,2,"5197 W DEVON AVE, CHICAGO",WHITE,M,1986-12-17,chicago,26.0,,,2,0
80157,14651,2012-07-01,2013-04-01,1,0,1,"4854 N KRUGER AVE, CHICAGO",WHITE,M,1991-12-28,chicago,20.0,,,1,0
88512,14651,2013-08-23,2014-09-10,1,0,2,"6921 W CLARENCE AVE, CHICAGO",WHITE,M,1991-12-28,chicago,21.0,,,2,0
53706,14653,2012-03-11,2012-11-07,0,0,6,"13132 S CARVER DR, CHICAGO",BLACK,F,1960-09-07,chicago,51.0,,,6,0
10406,14653,2013-01-25,2014-03-05,1,1,7,"6530 S COAST GUARD DR, CHICAGO",BLACK,F,1960-09-07,chicago,52.0,,,7,1
96433,14653,2013-09-03,2013-12-30,0,0,8,"1929 N LINCOLN PARK   W, CHICAGO",BLACK,F,1960-09-07,chicago,52.0,,,8,0
29276,14657,2012-05-06,2013-03-03,1,0,3,"32 E 21ST ST, Chicago",WHITE,M,1988-11-02,chicago,23.0,3.5,2.333,3,0
80605,14657,2013-10-09,2014-07-03,1,0,4,"9930 S CRILLY DR, CHICAGO",WHITE,M,1988-11-02,chicago,24.0,3.5,2.333,4,0
61386,14658,2012-05-27,2012-07-06,0,0,2,"2887 W I55 KEDZIE AV XR, CHICAGO",BLACK,M,1992-11-23,chicago,19.0,,,2,0
90490,14658,2012-08-24,2013-10-30,0,1,3,"3823 S WELLS ST, CHICAGO",BLACK,M,1992-11-23,chicago,19.0,,,3,1
86856,14658,2013-09-03,2013-11-18,0,0,4,"5997 S MULLIGAN AVE, CHICAGO",BLACK,M,1992-11-23,chicago,20.0,,,4,0
54439,14659,2013-01-17,2013-02-22,1,0,6,"11217 S HOMEWOOD AVE, CHICAGO",BLACK,M,1977-07-16,chicago,35.0,,,6,0
47835,14659,2013-03-22,2013-03-30,1,0,7,"6928 N LORIS PL, CHICAGO",BLACK,M,1977-07-16,chicago,35.0,,,7,0
24306,14660,2012-01-16,2012-06-09,1,1,2,"2754 W CHASE AVE, CHICAGO",ASIAN,M,1979-07-15,chicago,32.0,,,2,1
89446,14660,2012-03-14,2012-08-14,1,0,3,"8501 S GIVINS CT, CHICAGO",ASIAN,M,1979-07-15,chicago,32.0,,,3,0
50510,14660,2013-02-23,2014-05-08,1,0,4,"555 W STEVENSON OB DAN RYAN ER IB, CHICAGO",ASIAN,M,1979-07-15,chicago,33.0,,,4,0
88937,14661,2012-08-07,2013-10-30,0,0,4,"10860 S I57 111TH ST XR, CHICAGO",BLACK,M,1992-02-03,chicago,20.0,,,4,0
51466,14664,2012-01-08,2012-07-06,0,0,7,"2823 W I55 KEDZIE AV ER, CHICAGO",BLACK,M,1973-07-07,chicago,38.0,,,7,0
78861,14664,2013-08-02,2013-09-21,1,0,8,"962 W 108TH PL, CHICAGO",BLACK,M,1973-07-07,chicago,40.0,,,8,0
63137,14665,2012-08-02,2012-10-02,0,0,1,"12244 W FAIRHOPE AVE, CHICAGO",BLACK,M,1993-01-29,chicago,19.0,,,1,0
11378,14666,2012-01-21,2012-07-05,0,0,0,"9128 S TALMAN AVE, CHICAGO",BLACK,M,1990-07-20,chicago,21.0,,,0,0
57472,14669,2013-01-04,2013-04-14,1,0,4,"819 N MICHIGAN AVE W, CHICAGO",BLACK,M,1982-07-03,chicago,30.0,,,4,0
57803,14669,2013-08-04,2013-08-13,0,0,5,"3724 N MAPLEWOOD AVE, Chicago",BLACK,M,1982-07-03,chicago,31.0,,,5,0
61496,14670,2012-03-21,2012-06-06,1,0,3,"3140 E 83RD PL, CHICAGO",BLACK,M,1987-09-17,chicago,24.0,2.2,1.571,3,0
23404,14670,2012-08-06,2012-12-12,1,1,4,"9260 S MICHIGAN AVE, CHICAGO",BLACK,M,1987-09-17,chicago,24.0,2.2,1.571,4,1
42016,14670,2012-12-07,2013-07-04,1,1,5,"36 N HAMLIN BLVD, CHICAGO",BLACK,M,1987-09-17,chicago,25.0,,,5,1
66560,14670,2012-12-16,2013-06-19,1,1,6,"423 E 78TH ST, CHICAGO",BLACK,M,1987-09-17,chicago,25.0,,,6,1
45578,14670,2013-02-20,2013-07-29,1,0,7,"9149 S URBAN AVE, CHICAGO",BLACK,M,1987-09-17,chicago,25.0,,,7,0
79036,14671,2013-08-19,2013-10-25,1,1,4,"1848 W 33RD PL, Chicago",WHITE,M,1983-02-15,chicago,30.0,,,4,1
72285,14671,2013-10-16,2013-10-18,0,0,5,"3579 E 108TH ST, CHICAGO",WHITE,M,1983-02-15,chicago,30.0,,,5,0
78860,14673,2012-09-01,2012-10-09,0,0,3,"5445 S RIDGEWOOD CT, CHICAGO",BLACK,M,1973-02-28,chicago,39.0,,,3,0
72982,14673,2013-07-30,2013-08-01,1,0,4,"0 N SOUTHSPINE RD, CHICAGO",BLACK,M,1973-02-28,chicago,40.0,,,4,0
50781,14675,2013-07-16,2013-12-08,0,0,1,"5090 N ST LOUIS AVE, CHICAGO",BLACK,M,1981-01-12,chicago,32.0,,,1,0
56845,14676,2012-09-10,2012-12-02,0,0,4,"1466 S CHRISTIANA AVE, Chicago",WHITE,M,1976-03-08,chicago,36.0,,,4,0
71058,14677,2012-04-23,2012-07-13,1,0,6,"5652 S LOOP DR, CHICAGO",BLACK,M,1970-10-20,chicago,41.0,,,6,0
35350,14677,2013-03-09,2013-07-03,1,0,7,"812 S PARK TER, CHICAGO",BLACK,M,1970-10-20,chicago,42.0,,,7,0
70075,14679,2013-07-16,2013-09-08,0,0,4,"9272 S DAN RYAN 95TH ST XR, CHICAGO",BLACK,M,1984-01-12,chicago,29.0,,,4,0
6572,14680,2012-06-24,2014-09-04,0,0,2,"10745 S AVENUE B, CHICAGO",BLACK,M,1990-12-21,chicago,21.0,,,2,0
65853,14681,2012-07-04,2012-10-10,1,1,7,"4123 W 61ST PL, CHICAGO",BLACK,M,1974-12-31,chicago,37.0,,,7,1
94515,14681,2012-10-09,2012-11-11,1,0,8,"6 E HURON ST, CHICAGO",BLACK,M,1974-12-31,chicago,37.0,,,8,0
25705,14681,2013-10-19,2013-11-14,0,0,9,"330 S EISENHOWER IB KENNEDY OB ER, CHICAGO",BLACK,M,1974-12-31,chicago,38.0,,,9,0
17052,14682,2012-11-11,2013-03-29,1,0,1,"0 W LOWERLEVELT3 ST, Chicago",WHITE,M,1991-05-10,chicago,21.0,,,1,0
31819,14683,2013-03-24,2013-05-05,0,0,3,"851 W 127TH ST, Chicago",BLACK,M,1989-09-20,chicago,23.0,,,3,0
23911,14684,2012-07-17,2013-07-17,1,0,4,"9812 S BISHOP FORD EXPY ER, CHICAGO",BLACK,M,1983-01-13,chicago,29.0,,,4,0
95139,14684,2013-10-07,2014-01-05,0,0,5,"12175 S BURLEY AVE, Chicago",BLACK,M,1983-01-13,chicago,30.0,,,5,0
3980,14686,2012-09-13,2012-12-31,0,0,4,"69 N ELIZABETH ST, CHICAGO",BLACK,M,1966-03-12,chicago,46.0,,,4,0
77425,14687,2012-01-17,2012-06-09,0,1,2,"6539 N NIXON AVE, CHICAGO",BLACK,M,1973-07-16,chicago,38.0,,,2,1
57449,14687,2012-01-22,2012-03-30,0,1,3,"440 E 48TH PL, Chicago",BLACK,M,1973-07-16,chicago,38.0,,,3,1
38351,14687,2012-03-09,2012-12-17,1,1,4,"689 W KEMPER PL, CHICAGO",BLACK,M,1973-07-16,chicago,38.0,,,4,1
23727,14687,2012-06-30,2012-10-12,0,1,5,"2225 S ACCESS DR, CHICAGO",BLACK,M,1973-07-16,chicago,38.0,,,5,1
65989,14687,2012-09-23,2013-08-25,1,0,6,"1789 E MUSEUM DR, CHICAGO",BLACK,M,1973-07-16,chicago,39.0,,,6,0
66387,14688,2012-10-23,2014-10-27,0,1,3,"1741 E 84TH PL, CHICAGO",BLACK,M,1976-04-20,chicago,36.0,,,3,1
93684,14688,2013-01-02,2013-06-16,1,0,4,"8356 S EVANS AVE, CHICAGO",BLACK,M,1976-04-20,chicago,36.0,,,4,0
84045,14689,2012-10-29,2012-12-14,1,0,3,"1375 E 71ST PL, CHICAGO",BLACK,M,1979-04-27,chicago,33.0,,,3,0
44798,14689,2013-02-07,2013-03-03,1,0,4,"7686 S DANTE AVE, CHICAGO",BLACK,M,1979-04-27,chicago,33.0,,,4,0
32291,14689,2013-10-16,2014-04-26,1,0,5,"703 E 50TH PL, CHICAGO",BLACK,M,1979-04-27,chicago,34.0,,,5,0
77711,14690,2013-05-08,2013-05-10,1,0,4,"2710 S POPLAR AVE, CHICAGO",ASIAN,M,1983-11-04,chicago,29.0,,,4,0
44084,14691,2012-02-26,2012-12-18,1,1,4,"3363 N DAYTON ST, CHICAGO",BLACK,F,1982-08-25,chicago,29.0,,,4,1
71293,14691,2012-07-17,2012-11-02,1,0,5,"1995 W GLADYS AVE, CHICAGO",BLACK,F,1982-08-25,chicago,29.0,,,5,0
17516,14693,2013-07-25,2015-03-15,0,0,5,"1910 S WONG PKWY, CHICAGO",BLACK,M,1975-01-21,chicago,38.0,,,5,0
58935,14694,2012-02-01,2012-08-20,1,0,4,"64 E 102ND ST, CHICAGO",WHITE,F,1978-07-31,chicago,33.0,,,4,0
52664,14694,2013-07-24,2013-09-29,1,0,5,"1728 W TERRA COTTA PL, Chicago",WHITE,F,1978-07-31,chicago,34.0,,,5,0
71007,14695,2012-11-22,2013-03-09,0,0,2,"1796 N WILMOT AVE, CHICAGO",BLACK,M,1978-05-21,chicago,34.0,,,2,0
48621,14698,2012-09-27,2013-04-14,0,1,4,"10130 S BISHOP FORD 103RD ST STONY ER, CHICAGO",BLACK,M,1988-03-25,chicago,24.0,2.6,3.571,4,1
84220,14698,2012-11-04,2013-04-23,1,1,5,"5493 N EDENS PKWY, CHICAGO",BLACK,M,1988-03-25,chicago,24.0,2.6,3.571,5,1
22462,14698,2013-01-05,2015-10-22,1,1,6,"1551 E BISHOP FORD EXPY ER, CHICAGO",BLACK,M,1988-03-25,chicago,24.0,2.6,3.571,6,1
50064,14698,2013-06-25,2013-11-30,1,0,7,"1127 E 63RD PL, CHICAGO",BLACK,M,1988-03-25,chicago,25.0,,,7,0
86623,14699,2012-02-23,2012-04-05,0,0,3,"1584 W ADAMS ST, CHICAGO",BLACK,M,1978-08-22,chicago,33.0,,,3,0
89897,14699,2013-07-06,2013-08-31,1,0,4,"5625 W 59TH ST, CHICAGO",BLACK,M,1978-08-22,chicago,34.0,,,4,0
51282,14699,2013-09-19,2013-11-18,1,1,5,"1768 N HUMBOLDT BLVD E, CHICAGO",BLACK,M,1978-08-22,chicago,35.0,,,5,1
98144,14699,2013-10-14,2014-01-24,1,0,6,"951 W BLISS ST, CHICAGO",BLACK,M,1978-08-22,chicago,35.0,,,6,0
34824,14701,2012-03-16,2013-03-05,1,1,10,"2364 E 73RD ST, CHICAGO",WHITE,M,1963-09-12,chicago,48.0,,,10,1
88589,14701,2012-09-04,2013-11-29,1,1,11,"7157 S INGLESIDE AVE, CHICAGO",WHITE,M,1963-09-12,chicago,48.0,,,11,1
60708,14701,2013-06-06,2013-08-07,1,0,12,"1021 S DAMEN AVE E, CHICAGO",WHITE,M,1963-09-12,chicago,49.0,,,12,0
61304,14702,2012-06-14,2013-03-23,1,0,3,"801 S EISENHOWER EXPY ER, CHICAGO",BLACK,M,1983-12-11,chicago,28.0,,,3,0
14253,14703,2013-01-15,2013-02-06,0,0,1,"2729 W COLUMBUS AVE, CHICAGO",BLACK,M,1984-07-13,chicago,28.0,,,1,0
40459,14706,2012-09-29,2012-10-19,0,0,5,"7068 W ALBION AVE, CHICAGO",BLACK,M,1970-03-28,chicago,42.0,,,5,0
23138,14706,2012-12-09,2013-03-28,1,1,6,"6583 N OTSEGO AVE, CHICAGO",BLACK,M,1970-03-28,chicago,42.0,,,6,1
46338,14706,2013-01-20,2014-04-28,1,0,7,"8144 W FOSTER AVE, CHICAGO",BLACK,M,1970-03-28,chicago,42.0,,,7,0
23759,14707,2013-07-24,2014-08-20,1,0,1,"4600 W 54TH PL, CHICAGO",WHITE,M,1990-01-20,chicago,23.0,,,1,0
53079,14708,2013-01-16,2013-07-09,0,0,2,"2984 N NORA AVE, CHICAGO",WHITE,M,1986-07-15,chicago,26.0,,,2,0
95712,14708,2013-10-25,2014-04-21,0,0,3,"3076 W RACE AVE, CHICAGO",WHITE,M,1986-07-15,chicago,27.0,,,3,0
86894,14709,2012-03-16,2012-06-08,1,0,7,"6938 N MENDOTA AVE, CHICAGO",BLACK,M,1960-09-12,chicago,51.0,,,7,0
37776,14711,2012-10-15,2013-10-14,1,0,4,"1784 W ROSEHILL DR, CHICAGO",BLACK,M,1985-04-13,chicago,27.0,,,4,0
93241,14712,2013-01-22,2014-09-17,0,1,3,"2507 N KENNEDY WESTERN AV ER, CHICAGO",BLACK,M,1986-07-21,chicago,26.0,,,3,1
14568,14712,2013-05-05,2014-02-18,1,1,4,"3470 W LELAND AVE, CHICAGO",BLACK,M,1986-07-21,chicago,26.0,,,4,1
85605,14712,2013-06-05,2013-07-17,1,0,5,"5545 N BRYN MAWR AV LSD ER, CHICAGO",BLACK,M,1986-07-21,chicago,26.0,,,5,0
57064,14713,2012-07-15,2014-06-10,1,1,3,"1428 W 74TH PL, CHICAGO",BLACK,M,1978-01-11,chicago,34.0,,,3,1
30361,14713,2012-09-20,2013-01-03,1,0,4,"2857 S ELEANOR ST, CHICAGO",BLACK,M,1978-01-11,chicago,34.0,,,4,0
46838,14714,2012-04-23,2014-01-05,1,0,0,"5369 S ARCHER AVE, CHICAGO",BLACK,M,1990-10-20,chicago,21.0,,,0,0
